Source,Site,Type,ID,Age,plotID,Species,Latin.name,h.Code
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70B,Bryophytes,Bryophyta,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70A,Bryophytes,Bryophyta,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150A,Bryophytes,Bryophyta,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150B,Bryophytes,Bryophyta,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70B,Enchanters nightshade,Circaea lutetiana,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70A,Enchanters nightshade,Circaea lutetiana,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30A,Enchanters nightshade,Circaea lutetiana,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30B,Enchanters nightshade,Circaea lutetiana,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150A,Enchanters nightshade,Circaea lutetiana,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150A,Cleavers,Galium aparine,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150B,Cleavers,Galium aparine,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70B,Herb robert,Geranium robertianum,Specialist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70B,Wood avens,Geum urbanum,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150B,Wood avens,Geum urbanum,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30B,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70B,Dogs mercury,Mercurialis perennis,Specialist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150B,Dogs mercury,Mercurialis perennis,Specialist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70B,Grazing,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70B,Leaf litter,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70B,Bare ground,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70A,Grazing,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70A,Leaf litter,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70A,Bare ground,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30A,Grazing,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30A,Leaf litter,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30A,Bare ground,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30B,Grazing,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30B,Leaf litter,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30B,Bare ground,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150A,Grazing,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150A,Leaf litter,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150A,Bare ground,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150B,Grazing,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150B,Leaf litter,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150B,Bare ground,,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30A,Rough meadow grass,Poa trivialis,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30B,Rough meadow grass,Poa trivialis,Generalist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL0-30A,Field rose,Rosa arvensis,Specialist
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL30-70B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Hayley wood,PL,EA-PL-6000-HAYL,69,EA-PL-6000-HAYL70-150B,Nettle,Urtica dioica,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Common bent,Agrostis capillaris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Common bent,Agrostis capillaris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Common bent,Agrostis capillaris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Common bent,Agrostis capillaris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Common bent,Agrostis capillaris,Generalist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Wood anemone,Anemone nemorosa,Specialist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Angelica,Angelica sylvestris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,False brome,Brachypodium sylvaticum,Specialist
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME70-150A,False brome,Brachypodium sylvaticum,Specialist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME30-70A,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME30-70B,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME70-150A,Bryophytes,Bryophyta,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Creeping thistle,Cirsium arvense,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Creeping thistle,Cirsium arvense,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Creeping thistle,Cirsium arvense,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Creeping thistle,Cirsium arvense,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Marsh thistle,Cirsium palustre,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Marsh thistle,Cirsium palustre,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Marsh thistle,Cirsium palustre,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Marsh thistle,Cirsium palustre,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Cocks foot,Dactylis glomerata,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Cocks foot,Dactylis glomerata,Generalist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Broad buckler,Dryopteris dilatata,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Red fescue,Festuca rubra,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Red fescue,Festuca rubra,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Red fescue,Festuca rubra,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Red fescue,Festuca rubra,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Red fescue,Festuca rubra,Generalist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Cleavers,Galium aparine,Generalist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Cleavers,Galium aparine,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Cleavers,Galium aparine,Generalist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Wood avens,Geum urbanum,Generalist
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME70-150A,Wood avens,Geum urbanum,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Yorkshire fog,Holcus lanatus,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Yorkshire fog,Holcus lanatus,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Yorkshire fog,Holcus lanatus,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Yorkshire fog,Holcus lanatus,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Yorkshire fog,Holcus lanatus,Generalist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Cats ear,Hypochaeris radicata,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Soft rush,Juncus effusus,Generalist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Dogs mercury,Mercurialis perennis,Specialist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Three nerved sandwort,Moehringia trinervia,Specialist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Grazing,,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Leaf litter,,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Bare ground,,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Grazing,,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Leaf litter,,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Bare ground,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Grazing,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Leaf litter,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Bare ground,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Grazing,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Leaf litter,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Bare ground,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Grazing,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Leaf litter,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Bare ground,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Grazing,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Leaf litter,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Bare ground,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Grazing,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Leaf litter,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Bare ground,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Grazing,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Leaf litter,,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Bare ground,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30A,Grazing,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30A,Leaf litter,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30A,Bare ground,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30B,Grazing,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30B,Leaf litter,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30B,Bare ground,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME30-70A,Grazing,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME30-70A,Leaf litter,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME30-70A,Bare ground,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME30-70B,Grazing,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME30-70B,Leaf litter,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME30-70B,Bare ground,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME70-150A,Grazing,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME70-150A,Leaf litter,,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME70-150A,Bare ground,,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Wood sorrel,Oxalis acetosella,Specialist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Ribwort plantain ,Plantago lanceolata,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Ribwort plantain ,Plantago lanceolata,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30B,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME30-70A,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME70-150A,Rough meadow grass,Poa trivialis,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Self heal,Prunella vulgaris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Self heal,Prunella vulgaris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Self heal,Prunella vulgaris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Self heal,Prunella vulgaris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Self heal,Prunella vulgaris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Creeping buttercup,Ranunculus repens,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Creeping buttercup,Ranunculus repens,Generalist
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30A,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30B,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Dandelion,Taraxacum,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Dandelion,Taraxacum,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Dandelion,Taraxacum,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Dandelion,Taraxacum,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Dandelion,Taraxacum,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Common vetch,Vicia sativa,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Common vetch,Vicia sativa,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Common vetch,Vicia sativa,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Yellow archangel,Lamium galeobdolon,Non-woodland
NC,Home Farm,Mature,CH-EW-3040-HOME,Mature,CH-EW-3040-HOME 10-60A,Solomons seal,Polygonatum multiflorum,Specialist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Early purple orchid,Orchis mascula,Specialist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Smooth meadow grass,Poa pratensis,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30A,Hairy st. johns wort,Hypericum hirsutum,Specialist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Forget-me-not,Myosotis sylvatic,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME0-30B,Common sorrel,Rumex acetosa,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Hoary ragwort,Jacobaea erucifolia,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Bramble ,Rubus fruticosus,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Agrimony,Agrimonia eupatoria,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70A,Square stemmed willowherb,Epilobium tetragonum,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Early purple orchid,Orchis mascula,Specialist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Hogweed,Heracleum sphondylium,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Wood speedwell,Veronica montana,Specialist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Cow parsley,Anthriscus sylvestris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME30-70B,Meadow buttercup,Ranunculus acris,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Agrimony,Agrimonia eupatoria,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Myostis sp. ,Myosotis sp.,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Cow parsley,Anthriscus sylvestris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Sweet vernal grass,Anthoxanthum odoratum,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Square stemmed willowherb,Epilobium tetragonum,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150A,Hoary ragwort,Jacobaea erucifolia,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Meadow buttercup,Ranunculus acris,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Cow parsley,Anthriscus sylvestris,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Germander Speedwell,Veronica chamaedrys,Generalist
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Hoary ragwort,Jacobaea erucifolia,Non-woodland
NC,Home Farm,NC,CH-NC-3040-HOME,30,CH-NC-3040-HOME70-150B,Giant fescue,Festuca gigantea,Specialist
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME0-30B,Tufted hairgrass,Deschampsia cespitosa,Generalist
NC,Home Farm,PL,CH-PL-3040-HOME,23,CH-PL-3040-HOME70-150A,Wood dock,Rumex sanguineus,Generalist
NC,Hucking 1,Mature,CH-EWPL-1020-HUC1,Mature,CH-EWPL-1020-HUC1 10-60A,Wood anemone,Anemone nemorosa,Specialist
NC,Hucking 1,Mature,CH-EWNC-1020-HUC1,Mature,CH-EWNC-1020-HUC1 10-60B,Wood anemone,Anemone nemorosa,Specialist
NC,Hucking 1,Mature,CH-EWNC-1020-HUC1,Mature,CH-EWNC-1020-HUC1 10-60A,Wood anemone,Anemone nemorosa,Specialist
NC,Hucking 1,Mature,CH-EWPL-1020-HUC1,Mature,CH-EWPL-1020-HUC1 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Hucking 1,Mature,CH-EWNC-1020-HUC1,Mature,CH-EWNC-1020-HUC1 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Hucking 1,Mature,CH-EWNC-1020-HUC1,Mature,CH-EWNC-1020-HUC1 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Hucking 1,Mature,CH-EWPL-1020-HUC1,Mature,CH-EWPL-1020-HUC1 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Hucking 1,NC,CH-NC-1020-HUC1,12,CH-NC-1020-HUC130-70A,Bryophytes,Bryophyta,Non-woodland
NC,Hucking 1,NC,CH-NC-1020-HUC1,12,CH-NC-1020-HUC130-70B,Bryophytes,Bryophyta,Non-woodland
NC,Hucking 1,NC,CH-NC-1020-HUC1,12,CH-NC-1020-HUC10-30B,Bryophytes,Bryophyta,Non-woodland
NC,Hucking 1,NC,CH-NC-1020-HUC1,12,CH-NC-1020-HUC10-30A,Bryophytes,Bryophyta,Non-woodland
NC,Hucking 1,PL,CH-PL-1020-HUC1,12,CH-PL-1020-HUC10-30A,Bryophytes,Bryophyta,Non-woodland
