Year,Site_ID,Country,Date,Collection_no,No_of_traps,Species,Species_occ
2014,4239,2,16/07/2014,2,7,Otiorhynchus.nodosus,NA
2014,4239,2,16/07/2014,2,7,Otiorhynchus.singularis,0
2014,4239,2,16/07/2014,2,7,Paranchus.albipes,0
2014,4239,2,16/07/2014,2,7,Patrobus.atrorufus,0
2014,4239,2,16/07/2014,2,7,Phacophallus.parumpunctatus,NA
2014,4239,2,16/07/2014,2,7,Philonthus.decorus,12
2014,4239,2,16/07/2014,2,7,Philonthus.laminatus,NA
2014,4239,2,16/07/2014,2,7,Philonthus.marginatus,0
2014,4239,2,16/07/2014,2,7,Philonthus.splendens,NA
2014,4239,2,16/07/2014,2,7,Philonthus.tenuicornis,0
2014,4239,2,16/07/2014,2,7,Phyllobius.argentatus,NA
2014,4239,2,16/07/2014,2,7,platynus.assimilis,NA
2014,4239,2,16/07/2014,2,7,Pterostichus.madidus,0
2014,4239,2,16/07/2014,2,7,Pterostichus.melanarius,11
2014,4239,2,16/07/2014,2,7,Pterostichus.niger,2
2014,4239,2,16/07/2014,2,7,Pterostichus.nigrata,0
2014,4239,2,16/07/2014,2,7,Pterostichus.strenuus,0
2014,4239,2,16/07/2014,2,7,Quedius.curtipennis,0
2014,4239,2,16/07/2014,2,7,Quedius.fuliginosus,0
2014,4239,2,16/07/2014,2,7,Quedius.lateralis,0
2014,4239,2,16/07/2014,2,7,Quedius.longicornis,NA
2014,4239,2,16/07/2014,2,7,Quedius.mesomelinus,0
2014,4239,2,16/07/2014,2,7,Quedius.molochinus,0
2014,4239,2,16/07/2014,2,7,Quedius.nitipennis,NA
2014,4239,2,16/07/2014,2,7,Quedius.puncticollis,0
2014,4239,2,16/07/2014,2,7,Quedius.scintillans,NA
2014,4239,2,16/07/2014,2,7,Quedius.umbrinus,NA
2014,4239,2,16/07/2014,2,7,Rhagonycha.nigriventris,0
2014,4239,2,16/07/2014,2,7,Rhizophagus.dispar,NA
2014,4239,2,16/07/2014,2,7,Rugilus.rufipes,0
2014,4239,2,16/07/2014,2,7,Serica.brunnea,0
2014,4239,2,16/07/2014,2,7,Silpha.atrata,1
2014,4239,2,16/07/2014,2,7,Stenus.bimaculatus,0
2014,4239,2,16/07/2014,2,7,Stenus.boops,NA
2014,4239,2,16/07/2014,2,7,Stenus.clavicornis,NA
2014,4239,2,16/07/2014,2,7,Stenus.juno,0
2014,4239,2,16/07/2014,2,7,Stenus.lustrator,0
2014,4239,2,16/07/2014,2,7,Tachinus.humeralis,NA
2014,4239,2,16/07/2014,2,7,Tachinus.marginellus,0
2014,4239,2,16/07/2014,2,7,Tachinus.rufipes,9
2014,4239,2,16/07/2014,2,7,Tachyporinae,NA
2014,4239,2,16/07/2014,2,7,Timarcha.tenebricosa,NA
2014,4239,2,16/07/2014,2,7,Trechus.obtusus,0
2014,4239,2,16/07/2014,2,7,Trechus.rubens,NA
2014,4239,2,16/07/2014,2,7,Trechus.secalis,1
2014,4239,2,16/07/2014,2,7,Typhaeus.typhoeus,NA
2014,4239,2,16/07/2014,2,7,Xantholinus.linearis,0
2014,4239,2,16/07/2014,2,7,Xantholinus.longiventris,0
2014,4239,2,16/07/2014,2,7,Agonum.emarginatum,0
2014,4239,2,16/07/2014,2,7,Amara.communis,0
2014,4239,2,16/07/2014,2,7,Amara.eurynota,0
2014,4239,2,16/07/2014,2,7,Amara.familiaris,0
2014,4239,2,16/07/2014,2,7,Amara.similata,0
2014,4239,2,16/07/2014,2,7,Badister.bullatus,0
2014,4239,2,16/07/2014,2,7,Bembidion.aeneum,0
2014,4239,2,16/07/2014,2,7,Brachinus.crepitans,0
2014,4239,2,16/07/2014,2,7,Calathus.fuscipes,0
2014,4239,2,16/07/2014,2,7,Calathus.melanocephalus,0
2014,4239,2,16/07/2014,2,7,Carabus.nemoralis,0
2014,4239,2,16/07/2014,2,7,Euophryum.confine,0
2014,4239,2,16/07/2014,2,7,Gastrophysa.polygoni,0
2014,4239,2,16/07/2014,2,7,Harpalus.affinis,0
2014,4239,2,16/07/2014,2,7,Harpalus.rufipes,0
2014,4239,2,16/07/2014,2,7,Hemicrepidius.hirtus,0
2014,4239,2,16/07/2014,2,7,Lathrobium.brunnipes,0
2014,4239,2,16/07/2014,2,7,Lathrobium.elongatum,0
2014,4239,2,16/07/2014,2,7,Lathrobium.fulvipenne,0
2014,4239,2,16/07/2014,2,7,Lathrobium.terminatum,0
2014,4239,2,16/07/2014,2,7,Leistus.ferrugineus,0
2014,4239,2,16/07/2014,2,7,Leistus.fulvibarbis,0
2014,4239,2,16/07/2014,2,7,Leistus.spinibarbis,0
2014,4239,2,16/07/2014,2,7,Lesteva.sicula.heeri,0
2014,4239,2,16/07/2014,2,7,Longitarsus.brunneus,0
2014,4239,2,16/07/2014,2,7,Notiophilus.substriatus,0
2014,4239,2,16/07/2014,2,7,Ocypus.aeneocephalus,0
2014,4239,2,16/07/2014,2,7,Ocypus.olens,0
2014,4239,2,16/07/2014,2,7,Othius.punctulatus,0
2014,4239,2,16/07/2014,2,7,Othius.subuliformis,0
2014,4239,2,16/07/2014,2,7,Otiorhynchus.rugosostriatus,0
2014,4239,2,16/07/2014,2,7,Oxytelus.laqueatus,0
2014,4239,2,16/07/2014,2,7,Philonthus.cognatus,0
2014,4239,2,16/07/2014,2,7,Philonthus.mannerheimi,0
2014,4239,2,16/07/2014,2,7,Platydracus.stercorarius,0
2014,4239,2,16/07/2014,2,7,Platynus.assimilis,1
2014,4239,2,16/07/2014,2,7,Poecilus.cupreus,0
2014,4239,2,16/07/2014,2,7,Pterostichus.diligens,0
2014,4239,2,16/07/2014,2,7,Pterostichus.minor,0
2014,4239,2,16/07/2014,2,7,Pterostichus.nigrata.rhaeticus,0
2014,4239,2,16/07/2014,2,7,Quedius.cruentus,0
2014,4239,2,16/07/2014,2,7,Quedius.fumatus,0
2014,4239,2,16/07/2014,2,7,Quedius.invreae,0
2014,4239,2,16/07/2014,2,7,Quedius.levicollis,0
2014,4239,2,16/07/2014,2,7,Quedius.maurorufus,0
2014,4239,2,16/07/2014,2,7,Quedius.nigrocaeruleus,0
2014,4239,2,16/07/2014,2,7,Staphylinus.erythropterus,0
2014,4239,2,16/07/2014,2,7,Stenichnus.collaris,0
2014,4239,2,16/07/2014,2,7,Stenus.brunnipes,0
2014,4239,2,16/07/2014,2,7,Stenus.nitidiusculus,0
2014,4239,2,16/07/2014,2,7,Stenus.picipennis,0
2014,4239,2,16/07/2014,2,7,Stenus.pubescens,0
2014,4239,2,16/07/2014,2,7,Synuchus.vivalis,0
2014,4239,2,16/07/2014,2,7,Tachyporus.chrysomelinus,0
2014,4239,2,16/07/2014,2,7,Tasgius.morsitans,0
2014,4239,2,16/07/2014,2,7,Trechus.quadristriatus,0
2014,4239,2,16/07/2014,2,7,Xantholinus.elegans,0
2014,4239,2,16/07/2014,2,7,Xantholinus.gallicus,0
2014,164440,2,17/07/2014,2,7,Abax.parallelepipedus,0
2014,164440,2,17/07/2014,2,7,Acidota.cruentata,NA
2014,164440,2,17/07/2014,2,7,Agabus.didymus,NA
2014,164440,2,17/07/2014,2,7,Agonum.fuliginosum,12
2014,164440,2,17/07/2014,2,7,Agonum.gracile,0
2014,164440,2,17/07/2014,2,7,Agonum.micans,0
2014,164440,2,17/07/2014,2,7,Agriotes.lineatus,NA
2014,164440,2,17/07/2014,2,7,Agriotes.obscurus,NA
2014,164440,2,17/07/2014,2,7,Agriotes.pallidulus,NA
2014,164440,2,17/07/2014,2,7,Agriotes.sputator,0
2014,164440,2,17/07/2014,2,7,Aleocharinae,10
2014,164440,2,17/07/2014,2,7,Anchomenus.dorsalis,0
2014,164440,2,17/07/2014,2,7,Anotylus.inustus,0
2014,164440,2,17/07/2014,2,7,Anotylus.rugosus,0
2014,164440,2,17/07/2014,2,7,Anotylus.sculpturatus,0
2014,164440,2,17/07/2014,2,7,Aphodius.depressus,NA
2014,164440,2,17/07/2014,2,7,Aphodius.fimetarius,NA
2014,164440,2,17/07/2014,2,7,Aphodius.rufipes,0
2014,164440,2,17/07/2014,2,7,Athous.haemorrhoidalis,0
2014,164440,2,17/07/2014,2,7,Bembidion.lampros,0
2014,164440,2,17/07/2014,2,7,Bembidion.mannerheimii,0
2014,164440,2,17/07/2014,2,7,Bembidion.saxatile,NA
2014,164440,2,17/07/2014,2,7,Bisnius.fimetarius,NA
2014,164440,2,17/07/2014,2,7,Calathus.rotundicollis,0
2014,164440,2,17/07/2014,2,7,Cantharis.rustica,NA
2014,164440,2,17/07/2014,2,7,Carabus.problematicus,0
2014,164440,2,17/07/2014,2,7,Carabus.violaceus,1
2014,164440,2,17/07/2014,2,7,Cartodere.nodifer,0
2014,164440,2,17/07/2014,2,7,Cassida.flaveola,NA
2014,164440,2,17/07/2014,2,7,Catops.morio,NA
2014,164440,2,17/07/2014,2,7,Choleva.jeanneli,NA
2014,164440,2,17/07/2014,2,7,Choleva.oblonga,NA
2014,164440,2,17/07/2014,2,7,Cholevinae..Genus.Catops,NA
2014,164440,2,17/07/2014,2,7,Clivina.fossor,0
2014,164440,2,17/07/2014,2,7,Cryptophagidae..Genus.Atomaria,NA
2014,164440,2,17/07/2014,2,7,Cychrus.caraboides,0
2014,164440,2,17/07/2014,2,7,Elaphrus.cupreus,NA
2014,164440,2,17/07/2014,2,7,Exomias.araneiformis,0
2014,164440,2,17/07/2014,2,7,Exomias.pellucidus,NA
2014,164440,2,17/07/2014,2,7,Geotrupes.stercorarius,NA
2014,164440,2,17/07/2014,2,7,Harpalus.latus,NA
2014,164440,2,17/07/2014,2,7,Helophorus.brevipalpis,NA
2014,164440,2,17/07/2014,2,7,Hypnoidus.riparius,0
2014,164440,2,17/07/2014,2,7,Leistus.rufomarginatus,0
2014,164440,2,17/07/2014,2,7,Leistus.terminatus,0
2014,164440,2,17/07/2014,2,7,Leodidae..Genus.Choleva,NA
2014,164440,2,17/07/2014,2,7,Lesteva.longoelytrata,NA
2014,164440,2,17/07/2014,2,7,Loricera.pilicornis,2
2014,164440,2,17/07/2014,2,7,Megasternum.concinnum,0
2014,164440,2,17/07/2014,2,7,Melanotus.villosus,NA
2014,164440,2,17/07/2014,2,7,Micrambe.ulicis,NA
2014,164440,2,17/07/2014,2,7,Micropeplinae,NA
2014,164440,2,17/07/2014,2,7,Nebria.brevicollis,4
2014,164440,2,17/07/2014,2,7,Neocrepidodera.ferruginea,NA
2014,164440,2,17/07/2014,2,7,Nicrophorus.humator,0
2014,164440,2,17/07/2014,2,7,Nicrophorus.interruptus,NA
2014,164440,2,17/07/2014,2,7,Nicrophorus.investigator,0
2014,164440,2,17/07/2014,2,7,Nicrophorus.vespilloides,0
2014,164440,2,17/07/2014,2,7,Notiophilus.biguttatus,0
2014,164440,2,17/07/2014,2,7,Ocypus.brunnipes,0
2014,164440,2,17/07/2014,2,7,Oiceoptoma.thoracicum,NA
2014,164440,2,17/07/2014,2,7,Omaliinae,NA
2014,164440,2,17/07/2014,2,7,Orchestes.fagi,NA
2014,164440,2,17/07/2014,2,7,Othius.angustus,0
2014,164440,2,17/07/2014,2,7,Othius.laeviusculus,0
2014,164440,2,17/07/2014,2,7,Otiorhynchus.nodosus,NA
2014,164440,2,17/07/2014,2,7,Otiorhynchus.singularis,0
2014,164440,2,17/07/2014,2,7,Paranchus.albipes,0
2014,164440,2,17/07/2014,2,7,Patrobus.atrorufus,0
2014,164440,2,17/07/2014,2,7,Phacophallus.parumpunctatus,NA
2014,164440,2,17/07/2014,2,7,Philonthus.decorus,45
2014,164440,2,17/07/2014,2,7,Philonthus.laminatus,NA
2014,164440,2,17/07/2014,2,7,Philonthus.marginatus,0
2014,164440,2,17/07/2014,2,7,Philonthus.splendens,NA
2014,164440,2,17/07/2014,2,7,Philonthus.tenuicornis,0
2014,164440,2,17/07/2014,2,7,Phyllobius.argentatus,NA
2014,164440,2,17/07/2014,2,7,platynus.assimilis,NA
2014,164440,2,17/07/2014,2,7,Pterostichus.madidus,0
2014,164440,2,17/07/2014,2,7,Pterostichus.melanarius,3
2014,164440,2,17/07/2014,2,7,Pterostichus.niger,1
2014,164440,2,17/07/2014,2,7,Pterostichus.nigrata,0
2014,164440,2,17/07/2014,2,7,Pterostichus.strenuus,0
2014,164440,2,17/07/2014,2,7,Quedius.curtipennis,0
2014,164440,2,17/07/2014,2,7,Quedius.fuliginosus,0
2014,164440,2,17/07/2014,2,7,Quedius.lateralis,0
2014,164440,2,17/07/2014,2,7,Quedius.longicornis,NA
2014,164440,2,17/07/2014,2,7,Quedius.mesomelinus,0
2014,164440,2,17/07/2014,2,7,Quedius.molochinus,0
2014,164440,2,17/07/2014,2,7,Quedius.nitipennis,NA
2014,164440,2,17/07/2014,2,7,Quedius.puncticollis,0
2014,164440,2,17/07/2014,2,7,Quedius.scintillans,NA
2014,164440,2,17/07/2014,2,7,Quedius.umbrinus,NA
2014,164440,2,17/07/2014,2,7,Rhagonycha.nigriventris,0
2014,164440,2,17/07/2014,2,7,Rhizophagus.dispar,NA
2014,164440,2,17/07/2014,2,7,Rugilus.rufipes,0
2014,164440,2,17/07/2014,2,7,Serica.brunnea,0
2014,164440,2,17/07/2014,2,7,Silpha.atrata,11
2014,164440,2,17/07/2014,2,7,Stenus.bimaculatus,0
2014,164440,2,17/07/2014,2,7,Stenus.boops,NA
2014,164440,2,17/07/2014,2,7,Stenus.clavicornis,NA
2014,164440,2,17/07/2014,2,7,Stenus.juno,0
2014,164440,2,17/07/2014,2,7,Stenus.lustrator,0
2014,164440,2,17/07/2014,2,7,Tachinus.humeralis,NA
2014,164440,2,17/07/2014,2,7,Tachinus.marginellus,0
2014,164440,2,17/07/2014,2,7,Tachinus.rufipes,7
2014,164440,2,17/07/2014,2,7,Tachyporinae,NA
2014,164440,2,17/07/2014,2,7,Timarcha.tenebricosa,NA
2014,164440,2,17/07/2014,2,7,Trechus.obtusus,0
2014,164440,2,17/07/2014,2,7,Trechus.rubens,NA
2014,164440,2,17/07/2014,2,7,Trechus.secalis,0
2014,164440,2,17/07/2014,2,7,Typhaeus.typhoeus,NA
2014,164440,2,17/07/2014,2,7,Xantholinus.linearis,0
2014,164440,2,17/07/2014,2,7,Xantholinus.longiventris,0
2014,164440,2,17/07/2014,2,7,Agonum.emarginatum,0
2014,164440,2,17/07/2014,2,7,Amara.communis,0
2014,164440,2,17/07/2014,2,7,Amara.eurynota,0
2014,164440,2,17/07/2014,2,7,Amara.familiaris,0
2014,164440,2,17/07/2014,2,7,Amara.similata,0
2014,164440,2,17/07/2014,2,7,Badister.bullatus,0
2014,164440,2,17/07/2014,2,7,Bembidion.aeneum,2
2014,164440,2,17/07/2014,2,7,Brachinus.crepitans,0
2014,164440,2,17/07/2014,2,7,Calathus.fuscipes,0
2014,164440,2,17/07/2014,2,7,Calathus.melanocephalus,0
2014,164440,2,17/07/2014,2,7,Carabus.nemoralis,0
2014,164440,2,17/07/2014,2,7,Euophryum.confine,0
2014,164440,2,17/07/2014,2,7,Gastrophysa.polygoni,0
2014,164440,2,17/07/2014,2,7,Harpalus.affinis,0
2014,164440,2,17/07/2014,2,7,Harpalus.rufipes,0
2014,164440,2,17/07/2014,2,7,Hemicrepidius.hirtus,0
2014,164440,2,17/07/2014,2,7,Lathrobium.brunnipes,0
2014,164440,2,17/07/2014,2,7,Lathrobium.elongatum,0
2014,164440,2,17/07/2014,2,7,Lathrobium.fulvipenne,0
2014,164440,2,17/07/2014,2,7,Lathrobium.terminatum,0
2014,164440,2,17/07/2014,2,7,Leistus.ferrugineus,0
2014,164440,2,17/07/2014,2,7,Leistus.fulvibarbis,0
2014,164440,2,17/07/2014,2,7,Leistus.spinibarbis,0
2014,164440,2,17/07/2014,2,7,Lesteva.sicula.heeri,0
2014,164440,2,17/07/2014,2,7,Longitarsus.brunneus,0
2014,164440,2,17/07/2014,2,7,Notiophilus.substriatus,0
2014,164440,2,17/07/2014,2,7,Ocypus.aeneocephalus,0
2014,164440,2,17/07/2014,2,7,Ocypus.olens,0
2014,164440,2,17/07/2014,2,7,Othius.punctulatus,0
2014,164440,2,17/07/2014,2,7,Othius.subuliformis,0
2014,164440,2,17/07/2014,2,7,Otiorhynchus.rugosostriatus,0
2014,164440,2,17/07/2014,2,7,Oxytelus.laqueatus,0
2014,164440,2,17/07/2014,2,7,Philonthus.cognatus,0
2014,164440,2,17/07/2014,2,7,Philonthus.mannerheimi,6
2014,164440,2,17/07/2014,2,7,Platydracus.stercorarius,0
2014,164440,2,17/07/2014,2,7,Platynus.assimilis,0
2014,164440,2,17/07/2014,2,7,Poecilus.cupreus,0
2014,164440,2,17/07/2014,2,7,Pterostichus.diligens,0
2014,164440,2,17/07/2014,2,7,Pterostichus.minor,0
2014,164440,2,17/07/2014,2,7,Pterostichus.nigrata.rhaeticus,0
2014,164440,2,17/07/2014,2,7,Quedius.cruentus,0
2014,164440,2,17/07/2014,2,7,Quedius.fumatus,0
2014,164440,2,17/07/2014,2,7,Quedius.invreae,0
2014,164440,2,17/07/2014,2,7,Quedius.levicollis,0
2014,164440,2,17/07/2014,2,7,Quedius.maurorufus,0
2014,164440,2,17/07/2014,2,7,Quedius.nigrocaeruleus,0
2014,164440,2,17/07/2014,2,7,Staphylinus.erythropterus,0
2014,164440,2,17/07/2014,2,7,Stenichnus.collaris,0
2014,164440,2,17/07/2014,2,7,Stenus.brunnipes,0
2014,164440,2,17/07/2014,2,7,Stenus.nitidiusculus,0
2014,164440,2,17/07/2014,2,7,Stenus.picipennis,0
2014,164440,2,17/07/2014,2,7,Stenus.pubescens,0
2014,164440,2,17/07/2014,2,7,Synuchus.vivalis,0
2014,164440,2,17/07/2014,2,7,Tachyporus.chrysomelinus,0
2014,164440,2,17/07/2014,2,7,Tasgius.morsitans,0
2014,164440,2,17/07/2014,2,7,Trechus.quadristriatus,0
2014,164440,2,17/07/2014,2,7,Xantholinus.elegans,0
2014,164440,2,17/07/2014,2,7,Xantholinus.gallicus,0
2014,190783,1,28/07/2014,3,7,Abax.parallelepipedus,0
2014,190783,1,28/07/2014,3,7,Acidota.cruentata,NA
2014,190783,1,28/07/2014,3,7,Agabus.didymus,NA
2014,190783,1,28/07/2014,3,7,Agonum.fuliginosum,0
2014,190783,1,28/07/2014,3,7,Agonum.gracile,0
2014,190783,1,28/07/2014,3,7,Agonum.micans,0
2014,190783,1,28/07/2014,3,7,Agriotes.lineatus,NA
2014,190783,1,28/07/2014,3,7,Agriotes.obscurus,NA
2014,190783,1,28/07/2014,3,7,Agriotes.pallidulus,NA
2014,190783,1,28/07/2014,3,7,Agriotes.sputator,0
2014,190783,1,28/07/2014,3,7,Aleocharinae,0
2014,190783,1,28/07/2014,3,7,Anchomenus.dorsalis,0
2014,190783,1,28/07/2014,3,7,Anotylus.inustus,0
2014,190783,1,28/07/2014,3,7,Anotylus.rugosus,1
2014,190783,1,28/07/2014,3,7,Anotylus.sculpturatus,0
2014,190783,1,28/07/2014,3,7,Aphodius.depressus,NA
2014,190783,1,28/07/2014,3,7,Aphodius.fimetarius,NA
2014,190783,1,28/07/2014,3,7,Aphodius.rufipes,0
2014,190783,1,28/07/2014,3,7,Athous.haemorrhoidalis,0
2014,190783,1,28/07/2014,3,7,Bembidion.lampros,0
2014,190783,1,28/07/2014,3,7,Bembidion.mannerheimii,0
2014,190783,1,28/07/2014,3,7,Bembidion.saxatile,NA
2014,190783,1,28/07/2014,3,7,Bisnius.fimetarius,NA
2014,190783,1,28/07/2014,3,7,Calathus.rotundicollis,1
2014,190783,1,28/07/2014,3,7,Cantharis.rustica,NA
2014,190783,1,28/07/2014,3,7,Carabus.problematicus,0
2014,190783,1,28/07/2014,3,7,Carabus.violaceus,0
2014,190783,1,28/07/2014,3,7,Cartodere.nodifer,0
2014,190783,1,28/07/2014,3,7,Cassida.flaveola,NA
2014,190783,1,28/07/2014,3,7,Catops.morio,NA
2014,190783,1,28/07/2014,3,7,Choleva.jeanneli,NA
2014,190783,1,28/07/2014,3,7,Choleva.oblonga,NA
2014,190783,1,28/07/2014,3,7,Cholevinae..Genus.Catops,NA
2014,190783,1,28/07/2014,3,7,Clivina.fossor,0
2014,190783,1,28/07/2014,3,7,Cryptophagidae..Genus.Atomaria,NA
2014,190783,1,28/07/2014,3,7,Cychrus.caraboides,0
2014,190783,1,28/07/2014,3,7,Elaphrus.cupreus,NA
2014,190783,1,28/07/2014,3,7,Exomias.araneiformis,0
2014,190783,1,28/07/2014,3,7,Exomias.pellucidus,NA
2014,190783,1,28/07/2014,3,7,Geotrupes.stercorarius,NA
2014,190783,1,28/07/2014,3,7,Harpalus.latus,NA
2014,190783,1,28/07/2014,3,7,Helophorus.brevipalpis,NA
2014,190783,1,28/07/2014,3,7,Hypnoidus.riparius,0
2014,190783,1,28/07/2014,3,7,Leistus.rufomarginatus,1
2014,190783,1,28/07/2014,3,7,Leistus.terminatus,0
2014,190783,1,28/07/2014,3,7,Leodidae..Genus.Choleva,NA
2014,190783,1,28/07/2014,3,7,Lesteva.longoelytrata,NA
2014,190783,1,28/07/2014,3,7,Loricera.pilicornis,3
2014,190783,1,28/07/2014,3,7,Megasternum.concinnum,0
2014,190783,1,28/07/2014,3,7,Melanotus.villosus,NA
2014,190783,1,28/07/2014,3,7,Micrambe.ulicis,NA
2014,190783,1,28/07/2014,3,7,Micropeplinae,NA
2014,190783,1,28/07/2014,3,7,Nebria.brevicollis,2
2014,190783,1,28/07/2014,3,7,Neocrepidodera.ferruginea,NA
2014,190783,1,28/07/2014,3,7,Nicrophorus.humator,0
2014,190783,1,28/07/2014,3,7,Nicrophorus.interruptus,NA
2014,190783,1,28/07/2014,3,7,Nicrophorus.investigator,0
2014,190783,1,28/07/2014,3,7,Nicrophorus.vespilloides,0
2014,190783,1,28/07/2014,3,7,Notiophilus.biguttatus,0
2014,190783,1,28/07/2014,3,7,Ocypus.brunnipes,0
2014,190783,1,28/07/2014,3,7,Oiceoptoma.thoracicum,NA
2014,190783,1,28/07/2014,3,7,Omaliinae,NA
2014,190783,1,28/07/2014,3,7,Orchestes.fagi,NA
2014,190783,1,28/07/2014,3,7,Othius.angustus,0
2014,190783,1,28/07/2014,3,7,Othius.laeviusculus,0
2014,190783,1,28/07/2014,3,7,Otiorhynchus.nodosus,NA
2014,190783,1,28/07/2014,3,7,Otiorhynchus.singularis,0
2014,190783,1,28/07/2014,3,7,Paranchus.albipes,0
2014,190783,1,28/07/2014,3,7,Patrobus.atrorufus,0
2014,190783,1,28/07/2014,3,7,Phacophallus.parumpunctatus,NA
2014,190783,1,28/07/2014,3,7,Philonthus.decorus,9
2014,190783,1,28/07/2014,3,7,Philonthus.laminatus,NA
2014,190783,1,28/07/2014,3,7,Philonthus.marginatus,0
2014,190783,1,28/07/2014,3,7,Philonthus.splendens,NA
2014,190783,1,28/07/2014,3,7,Philonthus.tenuicornis,0
2014,190783,1,28/07/2014,3,7,Phyllobius.argentatus,NA
2014,190783,1,28/07/2014,3,7,platynus.assimilis,NA
2014,190783,1,28/07/2014,3,7,Pterostichus.madidus,52
2014,190783,1,28/07/2014,3,7,Pterostichus.melanarius,14
2014,190783,1,28/07/2014,3,7,Pterostichus.niger,1
2014,190783,1,28/07/2014,3,7,Pterostichus.nigrata,0
2014,190783,1,28/07/2014,3,7,Pterostichus.strenuus,0
2014,190783,1,28/07/2014,3,7,Quedius.curtipennis,0
2014,190783,1,28/07/2014,3,7,Quedius.fuliginosus,0
2014,190783,1,28/07/2014,3,7,Quedius.lateralis,0
2014,190783,1,28/07/2014,3,7,Quedius.longicornis,NA
2014,190783,1,28/07/2014,3,7,Quedius.mesomelinus,0
2014,190783,1,28/07/2014,3,7,Quedius.molochinus,0
2014,190783,1,28/07/2014,3,7,Quedius.nitipennis,NA
2014,190783,1,28/07/2014,3,7,Quedius.puncticollis,0
2014,190783,1,28/07/2014,3,7,Quedius.scintillans,NA
2014,190783,1,28/07/2014,3,7,Quedius.umbrinus,NA
2014,190783,1,28/07/2014,3,7,Rhagonycha.nigriventris,0
2014,190783,1,28/07/2014,3,7,Rhizophagus.dispar,NA
2014,190783,1,28/07/2014,3,7,Rugilus.rufipes,0
2014,190783,1,28/07/2014,3,7,Serica.brunnea,0
2014,190783,1,28/07/2014,3,7,Silpha.atrata,0
2014,190783,1,28/07/2014,3,7,Stenus.bimaculatus,0
2014,190783,1,28/07/2014,3,7,Stenus.boops,NA
2014,190783,1,28/07/2014,3,7,Stenus.clavicornis,NA
2014,190783,1,28/07/2014,3,7,Stenus.juno,0
2014,190783,1,28/07/2014,3,7,Stenus.lustrator,0
2014,190783,1,28/07/2014,3,7,Tachinus.humeralis,NA
2014,190783,1,28/07/2014,3,7,Tachinus.marginellus,0
2014,190783,1,28/07/2014,3,7,Tachinus.rufipes,5
2014,190783,1,28/07/2014,3,7,Tachyporinae,NA
2014,190783,1,28/07/2014,3,7,Timarcha.tenebricosa,NA
2014,190783,1,28/07/2014,3,7,Trechus.obtusus,0
2014,190783,1,28/07/2014,3,7,Trechus.rubens,NA
2014,190783,1,28/07/2014,3,7,Trechus.secalis,0
2014,190783,1,28/07/2014,3,7,Typhaeus.typhoeus,NA
2014,190783,1,28/07/2014,3,7,Xantholinus.linearis,0
2014,190783,1,28/07/2014,3,7,Xantholinus.longiventris,0
2014,190783,1,28/07/2014,3,7,Agonum.emarginatum,0
2014,190783,1,28/07/2014,3,7,Amara.communis,0
2014,190783,1,28/07/2014,3,7,Amara.eurynota,0
2014,190783,1,28/07/2014,3,7,Amara.familiaris,0
2014,190783,1,28/07/2014,3,7,Amara.similata,0
2014,190783,1,28/07/2014,3,7,Badister.bullatus,0
2014,190783,1,28/07/2014,3,7,Bembidion.aeneum,0
2014,190783,1,28/07/2014,3,7,Brachinus.crepitans,0
2014,190783,1,28/07/2014,3,7,Calathus.fuscipes,0
2014,190783,1,28/07/2014,3,7,Calathus.melanocephalus,0
2014,190783,1,28/07/2014,3,7,Carabus.nemoralis,0
2014,190783,1,28/07/2014,3,7,Euophryum.confine,0
2014,190783,1,28/07/2014,3,7,Gastrophysa.polygoni,0
2014,190783,1,28/07/2014,3,7,Harpalus.affinis,0
2014,190783,1,28/07/2014,3,7,Harpalus.rufipes,0
2014,190783,1,28/07/2014,3,7,Hemicrepidius.hirtus,0
2014,190783,1,28/07/2014,3,7,Lathrobium.brunnipes,1
2014,190783,1,28/07/2014,3,7,Lathrobium.elongatum,0
2014,190783,1,28/07/2014,3,7,Lathrobium.fulvipenne,0
2014,190783,1,28/07/2014,3,7,Lathrobium.terminatum,0
2014,190783,1,28/07/2014,3,7,Leistus.ferrugineus,0
2014,190783,1,28/07/2014,3,7,Leistus.fulvibarbis,0
2014,190783,1,28/07/2014,3,7,Leistus.spinibarbis,0
2014,190783,1,28/07/2014,3,7,Lesteva.sicula.heeri,0
2014,190783,1,28/07/2014,3,7,Longitarsus.brunneus,0
2014,190783,1,28/07/2014,3,7,Notiophilus.substriatus,0
2014,190783,1,28/07/2014,3,7,Ocypus.aeneocephalus,0
2014,190783,1,28/07/2014,3,7,Ocypus.olens,0
2014,190783,1,28/07/2014,3,7,Othius.punctulatus,0
2014,190783,1,28/07/2014,3,7,Othius.subuliformis,0
2014,190783,1,28/07/2014,3,7,Otiorhynchus.rugosostriatus,0
2014,190783,1,28/07/2014,3,7,Oxytelus.laqueatus,0
2014,190783,1,28/07/2014,3,7,Philonthus.cognatus,0
2014,190783,1,28/07/2014,3,7,Philonthus.mannerheimi,0
2014,190783,1,28/07/2014,3,7,Platydracus.stercorarius,0
2014,190783,1,28/07/2014,3,7,Platynus.assimilis,0
2014,190783,1,28/07/2014,3,7,Poecilus.cupreus,0
2014,190783,1,28/07/2014,3,7,Pterostichus.diligens,0
2014,190783,1,28/07/2014,3,7,Pterostichus.minor,0
